ImageFileName,Red_Channel_Distribution,Green_Channel_Distribution,Blue_Channel_Distribution,Infected_Edge_Density,Infected_MeanBlobSize,Infected_MaxBlobSize
C118P79ThinF_IMG_20151002_110834_cell_148.png,159.2528,107.1152,112.424,0.176,1.2,2.0
C118P79ThinF_IMG_20151002_110834_cell_149.png,135.488,95.3456,96.544,0.152,0.0,0.0
C118P79ThinF_IMG_20151002_110834_cell_151.png,155.9056,100.6912,103.976,0.1568,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_152.png,154.6032,97.2592,102.3584,0.1936,0.6666666666666666,2.0
C118P79ThinF_IMG_20151002_110834_cell_153.png,159.9328,115.7552,112.392,0.1328,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110834_cell_154.png,150.0304,94.984,100.3888,0.1456,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_155.png,159.1072,110.04,113.184,0.1552,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110834_cell_156.png,149.28,95.9072,101.8304,0.1584,1.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_157.png,152.2816,104.9696,102.8528,0.16,1.0,1.0
C118P79ThinF_IMG_20151002_110834_cell_158.png,157.6608,97.0112,105.3008,0.1376,2.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_159.png,145.3376,88.2224,98.312,0.1584,2.0,2.0
C118P79ThinF_IMG_20151002_110834_cell_160.png,159.9328,106.9072,109.4688,0.16,1.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_10.png,158.2128,107.2336,113.6176,0.1776,2.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_12.png,136.3344,81.2064,93.2048,0.176,2.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_13.png,116.3808,78.4048,82.6672,0.168,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110942_cell_14.png,156.7056,104.8896,108.7296,0.152,1.3333333333333333,2.0
C118P79ThinF_IMG_20151002_110942_cell_16.png,167.0256,113.7568,119.3904,0.1456,1.6666666666666667,2.0
C118P79ThinF_IMG_20151002_110942_cell_17.png,159.8576,114.2016,116.3456,0.1424,1.0,1.0
C118P79ThinF_IMG_20151002_110942_cell_2.png,146.8496,91.7232,101.1024,0.1776,2.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_20.png,132.6496,85.2832,92.0784,0.1664,1.0,1.0
C118P79ThinF_IMG_20151002_110942_cell_3.png,164.848,104.7968,113.1024,0.1936,2.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_4.png,149.792,96.3152,107.8512,0.2064,2.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_5.png,142.1776,98.6496,103.2384,0.1744,1.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_6.png,161.584,102.1088,110.056,0.184,2.0,2.0
C118P79ThinF_IMG_20151002_110942_cell_7.png,157.2768,100.2176,106.4576,0.2048,1.0,1.0
C118P79ThinF_IMG_20151002_110942_cell_9.png,130.4416,82.3552,90.5248,0.208,2.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_158.png,152.6064,101.5248,107.16,0.2112,1.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_159.png,150.2608,101.104,107.2272,0.1424,1.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_160.png,147.6992,101.264,107.4752,0.1552,2.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_161.png,153.1888,108.5376,112.1296,0.1632,1.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_163.png,157.5552,99.0352,108.9488,0.2384,2.0,2.0
C119P80ThinF_IMG_20151002_122720_cell_164.png,156.4656,110.8384,116.2304,0.1392,1.6,2.0
C119P80ThinF_IMG_20151002_122720_cell_165.png,162.3856,113.296,117.8624,0.1424,0.0,0.0
C119P80ThinF_IMG_20151002_122720_cell_166.png,159.6896,106.488,113.7152,0.1424,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_122720_cell_168.png,156.7664,109.2864,114.2224,0.1632,1.0,1.0
C119P80ThinF_IMG_20151002_123043_cell_155.png,155.744,109.536,109.6736,0.1408,1.0,1.0
C119P80ThinF_IMG_20151002_123043_cell_156.png,146.6496,72.936,107.9808,0.2784,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_123043_cell_157.png,154.624,102.44,108.912,0.1632,1.0,1.0
C119P80ThinF_IMG_20151002_123043_cell_158.png,139.2752,77.1792,97.2368,0.2176,2.0,2.0
C119P80ThinF_IMG_20151002_123043_cell_159.png,155.7728,101.2848,107.1152,0.1728,1.0,1.0
C119P80ThinF_IMG_20151002_123043_cell_160.png,160.968,114.9616,115.7408,0.1248,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_161.png,120.0752,57.7264,85.9536,0.2528,2.0,2.0
C119P80ThinF_IMG_20151002_123043_cell_162.png,160.3904,101.824,112.0896,0.176,2.0,2.0
C119P80ThinF_IMG_20151002_123043_cell_163.png,146.0448,100.9712,103.3424,0.144,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_164.png,141.3936,96.6144,100.4528,0.1632,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_165.png,140.3104,96.2496,98.16,0.1456,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_123043_cell_166.png,146.816,102.3904,103.5456,0.144,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_167.png,151.2176,102.9088,106.5104,0.1376,0.0,0.0
C119P80ThinF_IMG_20151002_123043_cell_168.png,139.0352,93.224,99.0352,0.144,1.0,2.0
C119P80ThinF_IMG_20151002_123043_cell_169.png,145.2896,101.3664,105.6672,0.1456,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_140.png,160.688,113.896,119.1488,0.1712,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_142.png,142.8784,67.4896,99.592,0.304,2.0,2.0
C119P80ThinF_IMG_20151002_123608_cell_143.png,136.4464,92.096,94.4736,0.208,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_144.png,149.5648,102.5776,104.2512,0.1504,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_145.png,151.0672,102.368,104.8512,0.1424,1.0,2.0
C119P80ThinF_IMG_20151002_123608_cell_146.png,168.8432,117.9152,115.408,0.1424,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_149.png,161.0512,114.48,115.3792,0.1952,1.0,1.0
C119P80ThinF_IMG_20151002_123608_cell_151.png,133.104,92.9504,92.056,0.16,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_152.png,155.3296,104.4176,106.8832,0.1872,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_153.png,164.5312,116.0256,115.8416,0.1376,0.0,0.0
C119P80ThinF_IMG_20151002_123608_cell_154.png,159.888,113.936,115.5296,0.1504,1.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_127.png,133.4736,91.8384,94.4992,0.1504,0.3333333333333333,1.0
C119P80ThinF_IMG_20151002_123911_cell_129.png,159.4032,110.8912,116.8032,0.144,2.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_130.png,142.8656,93.776,102.3552,0.1552,2.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_131.png,145.904,99.3264,103.528,0.152,1.6,2.0
C119P80ThinF_IMG_20151002_123911_cell_132.png,150.8128,74.2992,106.1616,0.3328,1.6,2.0
C119P80ThinF_IMG_20151002_123911_cell_133.png,158.6416,108.8352,111.416,0.1776,1.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_134.png,145.8048,93.1104,100.4656,0.2048,2.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_135.png,135.84,93.2896,91.6432,0.168,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_136.png,152.6704,100.8624,104.0512,0.16,1.0,1.0
C119P80ThinF_IMG_20151002_123911_cell_137.png,158.5168,103.5696,110.416,0.2256,2.0,2.0
C119P80ThinF_IMG_20151002_123911_cell_138.png,147.6656,99.72,103.6336,0.168,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_140.png,151.2032,100.6,101.0656,0.1568,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_142.png,144.32,93.9312,98.9712,0.1664,0.0,0.0
C119P80ThinF_IMG_20151002_123911_cell_143.png,147.2944,100.1792,100.5232,0.1728,1.0,2.0
C119P80ThinF_IMG_20151002_124304_cell_162.png,152.8512,100.0016,104.0224,0.1696,0.0,0.0
C119P80ThinF_IMG_20151002_124304_cell_165.png,153.68,100.8608,104.3472,0.1552,1.6666666666666667,2.0
C119P80ThinF_IMG_20151002_124304_cell_167.png,161.3712,114.4272,116.52,0.1664,1.0,1.0
C119P80ThinF_IMG_20151002_124304_cell_168.png,152.92,100.3456,103.6336,0.1552,1.0,2.0
C119P80ThinF_IMG_20151002_124304_cell_169.png,162.4976,115.2448,115.5648,0.1504,1.6666666666666667,2.0
C119P80ThinF_IMG_20151002_124304_cell_173.png,147.4384,97.4352,101.6304,0.1776,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_143.png,145.1136,99.4496,100.7472,0.1696,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_145.png,155.832,103.7968,105.2848,0.1456,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_146.png,153.5824,104.9968,107.7632,0.16,1.5,2.0
C119P80ThinF_IMG_20151002_124345_cell_147.png,158.6736,111.1552,113.5744,0.1424,1.0,2.0
C119P80ThinF_IMG_20151002_124345_cell_148.png,157.8976,113.472,110.6384,0.176,1.0,1.0
C119P80ThinF_IMG_20151002_124345_cell_150.png,158.4848,103.192,107.1024,0.1424,1.6666666666666667,2.0
C119P80ThinF_IMG_20151002_124345_cell_151.png,144.856,102.4096,99.9536,0.168,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_152.png,151.9664,99.0224,104.8608,0.1792,1.5,2.0
C119P80ThinF_IMG_20151002_124345_cell_153.png,153.8128,110.7184,110.552,0.1376,1.75,2.0
C119P80ThinF_IMG_20151002_124345_cell_154.png,162.824,104.448,115.3568,0.1488,1.5,2.0
C119P80ThinF_IMG_20151002_124345_cell_157.png,159.8416,112.704,114.768,0.1792,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_159.png,148.0944,92.512,97.5168,0.1648,0.0,0.0
C119P80ThinF_IMG_20151002_124345_cell_162.png,149.5888,105.536,103.7968,0.1664,1.3333333333333333,2.0
C119P80ThinF_IMG_20151002_124345_cell_163.png,154.5104,104.8304,107.6448,0.1504,1.0,1.0
C119P80ThinF_IMG_20151002_124345_cell_164.png,147.4528,99.8896,101.0992,0.1648,1.5,2.0
C119P80ThinF_IMG_20151002_124345_cell_165.png,151.3392,108.168,106.2944,0.16,1.0,1.0
C119P80ThinF_IMG_20151002_124345_cell_166.png,134.1312,68.1232,92.32,0.2368,1.6666666666666667,2.0
C119P80ThinF_IMG_20151002_124425_cell_132.png,129.6352,57.1536,90.8752,0.24,1.0,2.0
C119P80ThinF_IMG_20151002_124425_cell_133.png,151.08,104.3712,104.3408,0.1552,1.0,1.0
C119P80ThinF_IMG_20151002_124425_cell_134.png,164.5504,114.568,112.9744,0.1296,1.0,2.0
C119P80ThinF_IMG_20151002_124425_cell_135.png,162.0624,105.1008,109.224,0.144,1.6,2.0
C119P80ThinF_IMG_20151002_124425_cell_136.png,154.5392,104.4896,105.0464,0.1424,1.0,1.0
C119P80ThinF_IMG_20151002_124425_cell_137.png,142.672,73.5072,98.96,0.2672,0.5,1.0
C119P80ThinF_IMG_20151002_124425_cell_138.png,159.6288,104.912,107.488,0.1648,1.0,1.0
C119P80ThinF_IMG_20151002_124425_cell_139.png,153.5072,97.8912,102.9856,0.2,1.6666666666666667,2.0
C119P80ThinF_IMG_20151002_124425_cell_140.png,154.872,110.1232,109.2128,0.1408,0.0,0.0
C119P80ThinF_IMG_20151002_124425_cell_141.png,149.0912,105.7936,104.872,0.1584,1.0,1.0
C119P80ThinF_IMG_20151002_124425_cell_143.png,158.2528,107.3056,107.952,0.1808,1.0,1.0
C120P81ThinF_IMG_20151002_125443_cell_132.png,146.4384,95.1408,102.952,0.2016,2.0,2.0
C120P81ThinF_IMG_20151002_125443_cell_134.png,161.8256,115.3888,112.7104,0.1424,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_125443_cell_135.png,141.6656,103.8912,100.4416,0.1424,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_137.png,147.2176,100.9584,104.9488,0.2208,0.5,2.0
C120P81ThinF_IMG_20151002_125443_cell_138.png,142.2704,96.2208,99.872,0.2128,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_139.png,143.0016,100.5392,100.1088,0.1328,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_140.png,140.2928,100.4528,100.3552,0.16,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_141.png,154.6032,108.56,114.7264,0.2,2.0,2.0
C120P81ThinF_IMG_20151002_125443_cell_142.png,145.744,100.2672,106.2688,0.1664,1.0,2.0
C120P81ThinF_IMG_20151002_125443_cell_143.png,147.8672,105.9184,107.5728,0.152,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_125443_cell_144.png,158.4016,111.248,108.4944,0.2016,0.0,0.0
C120P81ThinF_IMG_20151002_125443_cell_145.png,160.0912,106.8048,111.0736,0.2128,1.5,2.0
C120P81ThinF_IMG_20151002_125443_cell_148.png,148.4,95.6912,103.6672,0.2496,2.0,2.0
C120P81ThinF_IMG_20151002_130150_cell_197.png,134.944,92.7376,94.7792,0.2144,1.5,2.0
C120P81ThinF_IMG_20151002_130150_cell_198.png,138.1664,95.3408,95.848,0.1856,1.0,2.0
C120P81ThinF_IMG_20151002_130150_cell_199.png,150.984,100.4368,106.488,0.2016,0.0,0.0
C120P81ThinF_IMG_20151002_130150_cell_200.png,128.9536,92.208,92.84,0.2048,1.5,2.0
C120P81ThinF_IMG_20151002_130150_cell_201.png,128.3872,82.7008,90.9872,0.192,0.0,0.0
C120P81ThinF_IMG_20151002_130150_cell_203.png,121.0656,82.0224,88.0704,0.2032,0.0,0.0
C120P81ThinF_IMG_20151002_130150_cell_204.png,157.872,115.8512,116.464,0.2256,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130150_cell_206.png,152.3632,108.2272,110.1872,0.1712,1.6,2.0
C120P81ThinF_IMG_20151002_130150_cell_207.png,152.2848,101.6464,104.496,0.1888,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130150_cell_209.png,143.6032,105.2848,103.9552,0.1856,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130150_cell_210.png,163.0592,122.7056,122.0768,0.1536,0.0,0.0
C120P81ThinF_IMG_20151002_130407_cell_180.png,129.416,82.5696,92.1776,0.2464,2.0,2.0
C120P81ThinF_IMG_20151002_130407_cell_181.png,121.08,87.984,86.3728,0.2032,1.0,2.0
C120P81ThinF_IMG_20151002_130407_cell_182.png,152.9824,102.2528,107.4128,0.2048,1.6666666666666667,2.0
C120P81ThinF_IMG_20151002_130407_cell_184.png,134.8784,89.6304,94.8752,0.2368,0.0,0.0
C120P81ThinF_IMG_20151002_130407_cell_185.png,151.8736,111.1984,111.48,0.2064,0.0,0.0
C120P81ThinF_IMG_20151002_130407_cell_186.png,161.272,110.5472,111.8704,0.184,1.0,2.0
C120P81ThinF_IMG_20151002_130407_cell_190.png,155.8704,99.6592,107.3296,0.2432,2.0,2.0
C120P81ThinF_IMG_20151002_130407_cell_191.png,146.3792,103.7024,104.8912,0.1936,1.5,2.0
C120P81ThinF_IMG_20151002_130407_cell_193.png,153.2736,107.5616,106.9264,0.176,0.3333333333333333,1.0
C120P81ThinF_IMG_20151002_130407_cell_194.png,144.9824,91.8704,100.7328,0.2272,2.0,2.0
C120P81ThinF_IMG_20151002_130407_cell_196.png,149.32,105.568,105.5936,0.1872,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_185.png,152.2368,111.0704,109.232,0.2032,1.6,2.0
C120P81ThinF_IMG_20151002_130715_cell_186.png,136.8192,92.0736,95.3616,0.1936,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130715_cell_187.png,150.0224,105.2304,109.6416,0.1728,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_188.png,137.848,103.3184,97.5696,0.152,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130715_cell_189.png,150.8752,104.7456,107.744,0.2192,1.0,1.0
C120P81ThinF_IMG_20151002_130715_cell_190.png,149.2032,105.2544,105.1584,0.232,1.0,2.0
C120P81ThinF_IMG_20151002_130715_cell_192.png,147.8864,102.7888,106.1456,0.2048,0.0,0.0
C120P81ThinF_IMG_20151002_130715_cell_193.png,148.1392,95.9648,103.9232,0.2224,2.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_192.png,138.0544,94.392,101.5872,0.184,2.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_193.png,157.3728,114.3456,115.0464,0.1568,1.3333333333333333,2.0
C120P81ThinF_IMG_20151002_130918_cell_195.png,149.336,101.6592,106.2464,0.2,1.0,1.0
C120P81ThinF_IMG_20151002_130918_cell_196.png,114.5344,80.6512,82.88,0.16,0.5,1.0
C120P81ThinF_IMG_20151002_130918_cell_199.png,134.0208,92.5552,97.3712,0.192,1.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_200.png,153.84,102.9936,108.3696,0.2192,1.0,1.0
C120P81ThinF_IMG_20151002_130918_cell_202.png,157.4512,110.3008,109.4896,0.1984,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_204.png,161.0,110.1872,113.2816,0.192,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_205.png,162.5584,111.2176,114.9696,0.2016,1.6,2.0
C120P81ThinF_IMG_20151002_130918_cell_207.png,167.6704,122.0576,118.9472,0.1712,1.0,1.0
C120P81ThinF_IMG_20151002_130918_cell_209.png,157.0816,110.5248,112.3328,0.2048,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_211.png,155.528,113.8432,112.8832,0.1888,0.0,0.0
C120P81ThinF_IMG_20151002_130918_cell_212.png,153.104,103.6384,109.1056,0.2096,2.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_213.png,130.8608,89.456,93.4384,0.1824,1.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_214.png,138.5584,99.1104,102.832,0.1728,1.0,2.0
C120P81ThinF_IMG_20151002_130918_cell_215.png,150.1088,107.6432,107.672,0.2144,1.0,1.0
C120P81ThinF_IMG_20151002_131120_cell_184.png,148.04,105.6624,104.3056,0.1776,0.0,0.0
C120P81ThinF_IMG_20151002_131120_cell_185.png,118.6448,75.1728,84.9408,0.2048,0.5,1.0
C120P81ThinF_IMG_20151002_131120_cell_186.png,166.0288,120.128,120.8992,0.1872,0.0,0.0
C120P81ThinF_IMG_20151002_131120_cell_187.png,160.6336,116.8208,119.832,0.2208,1.0,1.0
C120P81ThinF_IMG_20151002_131120_cell_188.png,158.6704,116.4336,112.5216,0.1568,1.0,1.0
C120P81ThinF_IMG_20151002_131120_cell_189.png,165.0096,114.9424,118.1792,0.1968,1.0,2.0
C120P81ThinF_IMG_20151002_131120_cell_190.png,144.0976,107.712,106.5184,0.2128,0.3333333333333333,1.0
C120P81ThinF_IMG_20151002_131120_cell_191.png,152.2832,112.4272,112.4736,0.2384,1.0,2.0
C121P82ThinF_IMG_20151002_133631_cell_83.png,151.2848,101.6096,102.2448,0.1472,1.0,1.0
C121P82ThinF_IMG_20151002_134659_cell_74.png,153.8288,110.2544,106.5472,0.152,1.0,1.0
C121P82ThinF_IMG_20151002_134953_cell_71.png,139.7664,87.368,98.008,0.1568,2.0,2.0
C121P82ThinF_IMG_20151002_135054_cell_95.png,155.944,117.7152,111.8832,0.1296,0.0,0.0
C121P82ThinF_IMG_20151002_135237_cell_106.png,133.6944,103.1904,100.9568,0.1824,0.0,0.0
C122P83ThinF_IMG_20151002_144855_cell_150.png,145.2784,102.2896,101.4048,0.152,1.0,1.0
C122P83ThinF_IMG_20151002_145014_cell_171.png,151.0832,113.6912,110.9216,0.1328,1.6,2.0
C122P83ThinF_IMG_20151002_145330_cell_160.png,148.7344,107.3824,111.0784,0.1904,1.3333333333333333,2.0
C122P83ThinF_IMG_20151002_145415_cell_169.png,158.752,117.6272,119.6368,0.1952,1.0,2.0
C122P83ThinF_IMG_20151002_145751_cell_156.png,127.976,91.3712,90.696,0.1488,1.3333333333333333,2.0
C123P84ThinF_IMG_20151002_150931_cell_198.png,132.3776,101.6368,98.3456,0.1456,0.0,0.0
C123P84ThinF_IMG_20151002_150931_cell_200.png,140.5664,102.5456,103.1104,0.152,0.0,0.0
C123P84ThinF_IMG_20151002_150931_cell_201.png,145.32,110.1056,109.7136,0.1344,0.0,0.0
C123P84ThinF_IMG_20151002_150931_cell_202.png,134.96,94.3184,97.12,0.1728,1.0,1.0
C123P84ThinF_IMG_20151002_150931_cell_205.png,143.4544,104.4976,102.936,0.168,1.0,1.0
C123P84ThinF_IMG_20151002_150931_cell_206.png,143.8288,97.0992,101.3936,0.1696,0.0,0.0
C123P84ThinF_IMG_20151002_150931_cell_207.png,142.1104,105.5168,105.0784,0.1472,1.0,1.0
C123P84ThinF_IMG_20151002_150931_cell_208.png,151.7632,111.56,111.4992,0.1408,1.0,2.0
C123P84ThinF_IMG_20151002_151143_cell_186.png,147.9632,113.2928,111.0944,0.1568,0.0,0.0
C123P84ThinF_IMG_20151002_151143_cell_187.png,140.5408,102.336,102.9968,0.1456,0.0,0.0
C123P84ThinF_IMG_20151002_151143_cell_188.png,151.5264,114.6528,112.8288,0.1504,1.5,2.0
C123P84ThinF_IMG_20151002_151143_cell_189.png,143.7872,104.728,107.0848,0.1536,1.5,2.0
C123P84ThinF_IMG_20151002_151143_cell_190.png,137.7904,101.8592,101.9408,0.1728,1.0,1.0
C123P84ThinF_IMG_20151002_151143_cell_193.png,150.016,113.872,114.904,0.1904,0.0,0.0
C123P84ThinF_IMG_20151002_151432_cell_159.png,149.6752,108.416,110.1232,0.1504,1.3333333333333333,2.0
C123P84ThinF_IMG_20151002_151432_cell_160.png,142.7536,104.1344,105.7824,0.152,1.0,1.0
C123P84ThinF_IMG_20151002_151432_cell_161.png,145.496,110.72,108.4864,0.152,1.0,1.0
C123P84ThinF_IMG_20151002_151432_cell_163.png,155.368,119.6224,117.064,0.1456,1.3333333333333333,2.0
C123P84ThinF_IMG_20151002_151432_cell_165.png,128.5968,91.3184,92.7472,0.1408,1.6,2.0
C123P84ThinF_IMG_20151002_151432_cell_168.png,133.9472,100.7536,100.4048,0.1456,1.0,2.0
C123P84ThinF_IMG_20151002_151432_cell_172.png,149.664,108.9264,107.0848,0.144,1.0,1.0
C123P84ThinF_IMG_20151002_151432_cell_173.png,135.2416,100.8016,100.2896,0.152,1.0,2.0
C123P84ThinF_IMG_20151002_151851_cell_174.png,155.2704,120.8768,117.6144,0.1488,0.0,0.0
C123P84ThinF_IMG_20151002_151851_cell_175.png,150.4512,108.4352,112.6688,0.1536,0.0,0.0
C123P84ThinF_IMG_20151002_151851_cell_177.png,132.6496,105.1296,101.9328,0.1408,0.0,0.0
C123P84ThinF_IMG_20151002_151851_cell_178.png,144.736,111.4176,109.9024,0.1488,0.0,0.0
C123P84ThinF_IMG_20151002_151851_cell_180.png,148.2384,115.896,113.4464,0.1296,1.5,2.0
C123P84ThinF_IMG_20151002_151851_cell_182.png,149.9392,120.936,118.3776,0.136,1.0,2.0
C123P84ThinF_IMG_20151002_152144_cell_184.png,144.576,111.2,113.8928,0.1488,1.0,1.0
C123P84ThinF_IMG_20151002_152144_cell_185.png,140.848,109.4656,111.6976,0.1456,0.5,1.0
C123P84ThinF_IMG_20151002_152144_cell_186.png,149.0,108.0112,115.1264,0.1456,2.0,2.0
C123P84ThinF_IMG_20151002_152144_cell_187.png,136.4432,98.8272,104.592,0.1664,2.0,2.0
C123P84ThinF_IMG_20151002_152144_cell_189.png,142.8528,109.8816,112.5648,0.136,1.0,2.0
C123P84ThinF_IMG_20151002_152144_cell_191.png,152.1584,116.248,117.2656,0.1328,1.0,1.0
C123P84ThinF_IMG_20151002_152330_cell_195.png,135.0,99.0512,104.5312,0.1808,2.0,2.0
C123P84ThinF_IMG_20151002_152330_cell_196.png,131.1568,95.6688,100.2512,0.1456,1.0,2.0
C123P84ThinF_IMG_20151002_152330_cell_197.png,140.744,106.2896,108.1184,0.1568,1.5,2.0
C123P84ThinF_IMG_20151002_152330_cell_198.png,146.3376,107.9888,113.976,0.1744,2.0,2.0
C123P84ThinF_IMG_20151002_152330_cell_199.png,155.1648,112.9456,117.1088,0.1408,0.0,0.0
C123P84ThinF_IMG_20151002_152330_cell_200.png,139.2896,99.408,107.0992,0.1632,2.0,2.0
C123P84ThinF_IMG_20151002_152330_cell_201.png,156.0528,122.3168,122.0688,0.1248,1.0,2.0
C123P84ThinF_IMG_20151002_152330_cell_202.png,137.2192,104.056,109.704,0.1392,2.0,2.0
C124P85ThinF_IMG_20151002_153825_cell_189.png,126.824,97.8496,95.8032,0.1536,0.0,0.0
C124P85ThinF_IMG_20151002_153825_cell_190.png,145.712,113.9568,113.1104,0.1696,0.0,0.0
C124P85ThinF_IMG_20151002_153825_cell_191.png,144.6128,112.9536,111.6144,0.144,1.5,2.0
C124P85ThinF_IMG_20151002_153825_cell_192.png,129.7088,102.6576,98.968,0.1296,0.0,0.0
C124P85ThinF_IMG_20151002_153825_cell_193.png,125.3088,93.6096,91.608,0.1472,1.5,2.0
C124P85ThinF_IMG_20151002_153825_cell_194.png,143.9792,111.8016,107.2992,0.144,1.0,2.0
C124P85ThinF_IMG_20151002_153825_cell_195.png,152.2848,116.0032,114.2144,0.1536,1.0,1.0
C124P85ThinF_IMG_20151002_154502_cell_157.png,140.1168,109.8672,109.6816,0.1472,0.0,0.0
C124P85ThinF_IMG_20151002_154808_cell_136.png,136.832,99.0192,107.0928,0.1648,1.3333333333333333,2.0
C124P85ThinF_IMG_20151002_154808_cell_137.png,127.72,104.1392,105.0,0.1568,0.0,0.0
C124P85ThinF_IMG_20151002_154808_cell_138.png,125.8928,97.9424,97.8064,0.1504,1.0,2.0
C124P85ThinF_IMG_20151002_154808_cell_139.png,142.2272,106.376,112.3984,0.1408,2.0,2.0
C124P85ThinF_IMG_20151002_154808_cell_141.png,134.8768,105.88,106.1616,0.1456,1.0,2.0
C124P85ThinF_IMG_20151002_154808_cell_143.png,126.3264,97.3904,101.0768,0.1616,0.5,1.0
C124P85ThinF_IMG_20151002_154846_cell_147.png,147.9248,115.928,118.1488,0.1344,1.0,2.0
C124P85ThinF_IMG_20151002_154846_cell_150.png,150.7536,118.4416,119.8864,0.1472,1.3333333333333333,2.0
C124P85ThinF_IMG_20151002_154846_cell_151.png,137.2512,105.8192,106.4208,0.176,0.0,0.0
C124P85ThinF_IMG_20151002_154846_cell_152.png,137.8656,106.1392,107.7824,0.16,1.3333333333333333,2.0
C124P85ThinF_IMG_20151002_154846_cell_154.png,152.616,122.232,124.416,0.1376,0.8,2.0
C124P85ThinF_IMG_20151002_154846_cell_155.png,131.456,104.3616,105.6656,0.1456,0.0,0.0
C124P85ThinF_IMG_20151002_154846_cell_156.png,147.1664,114.544,115.4688,0.144,0.0,0.0
C124P85ThinF_IMG_20151002_154846_cell_157.png,133.712,107.0112,109.0144,0.1456,1.3333333333333333,2.0
C124P85ThinF_IMG_20151002_155026_cell_172.png,157.1472,115.096,113.816,0.1488,0.0,0.0
C124P85ThinF_IMG_20151002_155026_cell_173.png,142.5088,100.6752,94.8832,0.1872,0.0,0.0
C124P85ThinF_IMG_20151002_155026_cell_174.png,145.2688,106.8976,102.9856,0.1488,0.0,0.0
C124P85ThinF_IMG_20151002_155026_cell_175.png,160.4656,114.328,109.3024,0.1712,0.0,0.0
